name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Mycolicibacterium phlei	1771	S	37	8	45	0.00000
Mycolicibacterium sp. MU0050	3064284	S	10	2	12	0.00000
Mycolicibacterium smegmatis	1772	S	12	1	13	0.00000
Mycolicibacterium moriokaense	39691	S	12	1	13	0.00000
Mycolicibacterium frederiksbergense	117567	S	12	4	16	0.00000
Mycolicibacterium litorale	758802	S	11	2	13	0.00000
Mycolicibacterium mucogenicum	56689	S	10	1	11	0.00000
Mycobacterium sp. DL440	2675523	S	47	9	56	0.00000
Mycobacterium sp. ITM-2016-00318	2099693	S	25	2	27	0.00000
Mycobacterium spongiae	886343	S	62	3	65	0.00000
Mycobacterium xenopi	1789	S	18	4	22	0.00000
Mycobacterium ulcerans	1809	S	13	7	20	0.00000
Mycobacterium shinjukuense	398694	S	13	3	16	0.00000
Mycobacteroides abscessus	36809	S	23	6	29	0.00000
Nocardia sp. NBC_01009	2975996	S	12	7	19	0.00000
Nocardia puris	208602	S	14	8	22	0.00000
Nocardia asteroides	1824	S	13	8	21	0.00000
Nocardia huaxiensis	2755382	S	11	4	15	0.00000
Rhodococcus opacus	37919	S	31	27	58	0.00000
Rhodococcoides fascians	1828	S	11	9	20	0.00000
Gordonia sp. w5E2	3075837	S	15	14	29	0.00000
Gordonia terrae	2055	S	10	28	38	0.00000
Tsukamurella tyrosinosolvens	57704	S	20	6	26	0.00000
Acidipropionibacterium acidipropionici	1748	S	389	93	482	0.00004
Cutibacterium avidum	33010	S	17	1	18	0.00000
Cutibacterium acnes	1747	S	16	3	19	0.00000
Cutibacterium granulosum	33011	S	14	0	14	0.00000
Microlunatus sagamiharensis	546874	S	22	1	23	0.00000
Microlunatus phosphovorus	29405	S	16	0	16	0.00000
Raineyella sp. LH-20	3081204	S	19	2	21	0.00000
Raineyella fluvialis	2662261	S	11	0	11	0.00000
Propionibacterium freudenreichii	1744	S	15	1	16	0.00000
Nocardioides sp. HDW12B	2714939	S	34	14	48	0.00000
Nocardioides sp. Kera G14	2884264	S	10	3	13	0.00000
Nocardioides baekrokdamisoli	1804624	S	19	3	22	0.00000
Nocardioides bizhenqiangii	3095076	S	15	7	22	0.00000
Aeromicrobium choanae	1736691	S	18	6	24	0.00000
Aeromicrobium sp. Leaf245	1736306	S	10	1	11	0.00000
Kribbella sp. NBC_00889	2975974	S	21	3	24	0.00000
Kribbella sp. NBC_00382	2975967	S	11	1	12	0.00000
Micromonospora sp. WMMD882	3015151	S	23	10	33	0.00000
Micromonospora sp. DPT	3142975	S	13	18	31	0.00000
Micromonospora craniellae	2294034	S	29	13	42	0.00000
Micromonospora zamorensis	709883	S	12	8	20	0.00000
Micromonospora sagamiensis	47875	S	10	4	14	0.00000
Actinoplanes sp. L3-i22	2836373	S	10	11	21	0.00000
Actinoplanes ianthinogenes	122358	S	14	13	27	0.00000
Catellatospora sp. IY07-71	2728827	S	48	4	52	0.00000
Dactylosporangium sp. AC04546	2862460	S	19	3	22	0.00000
Phytohabitans flavus	1076124	S	16	1	17	0.00000
Couchioplanes caeruleus	56438	S	11	1	12	0.00000
Amycolatopsis keratiniphila	129921	S	32	28	60	0.00000
Amycolatopsis rhabdoformis	1448059	S	10	2	12	0.00000
Saccharopolyspora sp. SCSIO 74807	3118084	S	39	4	43	0.00000
Saccharopolyspora sp. ID03-671	3073066	S	11	1	12	0.00000
Umezawaea sp. Da 62-37	3075927	S	27	4	31	0.00000
Saccharothrix sp. 6-C	2781735	S	11	2	13	0.00000
Prauserella marina	530584	S	12	1	13	0.00000
Nonomuraea gerenzanensis	93944	S	41	9	50	0.00000
Nonomuraea coxensis	404386	S	19	3	22	0.00000
[Actinomadura] parvosata	1955412	S	18	3	21	0.00000
Nonomuraea phyllanthi	2219224	S	15	2	17	0.00000
Thermobispora bispora	2006	S	12	0	12	0.00000
Actinomadura sp. WMMB 499	1219491	S	16	1	17	0.00000
Actinomadura luteofluorescens	46163	S	10	5	15	0.00000
Actinoallomurus sp. NBC_01490	2903557	S	15	0	15	0.00000
Pseudofrankia inefficax	298654	S	17	0	17	0.00000
Stackebrandtia nassauensis	283811	S	27	0	27	0.00000
Candidatus Planktophila sulfonica	1884904	S	15	0	15	0.00000
Jiangella sp. DSM 45060	1798224	S	21	3	24	0.00000
Nakamurella multipartita	53461	S	10	0	10	0.00000
Epidermidibacterium keratini	1891644	S	10	0	10	0.00000
Conexibacter sp. S30A1	2937800	S	13	0	13	0.00000
Conexibacter woesei	191495	S	13	1	14	0.00000
Baekduia alba	2997333	S	17	3	20	0.00000
Paraconexibacter sp. AEG42_29	2997339	S	12	1	13	0.00000
Rubrobacter marinus	2653852	S	57	0	57	0.00000
Rubrobacter xylanophilus	49319	S	10	0	10	0.00000
Actinomarinicola tropica	2789776	S	13	0	13	0.00000
Egibacter rhizosphaerae	1670831	S	14	0	14	0.00000
Synechococcus sp. A10-1-5-1	2936507	S	18	25	43	0.00000
Synechococcus sp. CB0101	232348	S	11	15	26	0.00000
Prochlorococcus sp. MIT 1307	3096219	S	10	1	11	0.00000
Nostoc sp. 'Lobaria pulmonaria (5183) cyanobiont'	1618022	S	10	2	12	0.00000
Anabaena cylindrica	1165	S	16	5	21	0.00000
Trichormus azollae	1164	S	17	3	20	0.00000
Cylindrospermopsis raciborskii	77022	S	11	0	11	0.00000
Calothrix sp. PCC 7507	99598	S	11	2	13	0.00000
Oscillatoria nigro-viridis	482564	S	11	4	15	0.00000
Geitlerinema sp. PCC 7407	1173025	S	35	15	50	0.00000
Gloeobacter kilaueensis	1416614	S	19	1	20	0.00000
Candidatus Hepatoplasma crinochetorum	295596	S	79	5	84	0.00001
endosymbiont DhMRE of Dentiscutata heterogama	1609546	S	77	0	77	0.00001
Paracholeplasma brassicae	61635	S	29	7	36	0.00000
Acholeplasma laidlawii	2148	S	11	1	12	0.00000
Mycoplasmopsis citelli	171281	S	32	25	57	0.00000
Dehalococcoides mccartyi	61435	S	17	46	63	0.00000
Roseiflexus castenholzii	120962	S	27	0	27	0.00000
Candidatus Chlorohelix allophototropha	3003348	S	13	0	13	0.00000
Pelolinea submarina	913107	S	28	0	28	0.00000
Thermoflexus hugenholtzii	1495650	S	10	0	10	0.00000
Cloacibacillus porcorum	1197717	S	62	3	65	0.00000
Cloacibacillus evryensis	508460	S	42	2	44	0.00000
Aminomonas paucivorans	81412	S	10	1	11	0.00000
Pyramidobacter sp. YE332	3068894	S	39	15	54	0.00000
Pyramidobacter piscolens	638849	S	26	11	37	0.00000
Jonquetella anthropi	428712	S	12	0	12	0.00000
Fretibacterium fastidiosum	651822	S	20	0	20	0.00000
Deinococcus sp. KNUC1210	2917691	S	14	4	18	0.00000
Deinococcus rubellus	1889240	S	18	17	35	0.00000
Deinococcus radiopugnans	57497	S	14	22	36	0.00000
Oceanithermus profundus	187137	S	12	0	12	0.00000
Leptotrichia sp. oral taxon 212	712357	S	12	88	100	0.00001
Sebaldella termitidis	826	S	10	4	14	0.00000
uncultured Ilyobacter sp.	544433	S	28	1	29	0.00000
Candidatus Nanosynbacter sp. HMT-352	2899133	S	19	13	32	0.00000
Homo sapiens	9606	S	12094	79	12173	0.00088
Halomicrobium salinisoli	2878391	S	19	18	37	0.00000
Halocatena marina	2934937	S	11	0	11	0.00000
Halorhabdus sp. CBA1104	1380432	S	10	2	12	0.00000
Natrialba magadii	13769	S	11	4	15	0.00000
Halorubrum hochsteinianum	2949307	S	12	9	21	0.00000
Methanosarcina flavescens	1715806	S	19	1	20	0.00000
Methanobrevibacter smithii	2173	S	38	5	43	0.00000
Methanobrevibacter sp. YE315	1609968	S	21	0	21	0.00000
Sulfolobus acidocaldarius	2285	S	216	0	216	0.00002
Saccharolobus islandicus	43080	S	11	0	11	0.00000
Candidatus Nanohalovita haloferacivicina	2978046	S	12	0	12	0.00000
Brigitvirus brigit	2734096	S	1687	4	1691	0.00012
Carjivirus communis	2955582	S	288	45	333	0.00002
Carjivirus hominis	2955583	S	69	10	79	0.00001
Afonbuvirus coli	2955232	S	34	6	40	0.00000
Taranisvirus taranis	2734146	S	315	46	361	0.00003
Oengusvirus oengus	2734262	S	40	0	40	0.00000
Streptococcus phage YMC-2011	1051631	S	18	1	19	0.00000
Streptococcus phage Dp-1	59241	S	14	0	14	0.00000
Toutatisvirus toutatis	2734150	S	13	4	17	0.00000
