name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Streptococcus sp. 29892	3028083	S	26	13	39	0.00000
Streptococcus sp. 1643	2576376	S	18	33	51	0.00000
Streptococcus sp. ZJ 1593	3366265	S	17	0	17	0.00000
Streptococcus sp. FSL W8-0197	2975349	S	14	42	56	0.00000
Streptococcus parasanguinis	1318	S	36031	29814	65845	0.00293
Streptococcus thermophilus	1308	S	16029	9717	25746	0.00115
Streptococcus lingualis	3098076	S	8168	9970	18138	0.00081
Streptococcus vestibularis	1343	S	3823	2065	5888	0.00026
Streptococcus dentalis	3098075	S	2349	5009	7358	0.00033
Streptococcus lactarius	684066	S	2043	368	2411	0.00011
Streptococcus gordonii	1302	S	1625	227	1852	0.00008
Streptococcus australis	113107	S	1172	1645	2817	0.00013
Streptococcus ilei	1156431	S	537	793	1330	0.00006
Streptococcus suis	1307	S	495	1612	2107	0.00009
Streptococcus oralis	1303	S	470	436	906	0.00004
Streptococcus pneumoniae	1313	S	417	388	805	0.00004
Streptococcus rubneri	1234680	S	400	440	840	0.00004
Streptococcus sanguinis	1305	S	362	117	479	0.00002
Streptococcus lutetiensis	150055	S	322	312	634	0.00003
Streptococcus anginosus	1328	S	141	181	322	0.00001
Streptococcus constellatus	76860	S	70	193	263	0.00001
Streptococcus intermedius	1338	S	33	10	43	0.00000
Streptococcus cristatus	45634	S	241	35	276	0.00001
Streptococcus mitis	28037	S	222	186	408	0.00002
Streptococcus acidominimus	1326	S	183	28	211	0.00001
Streptococcus koreensis	2382163	S	181	310	491	0.00002
Streptococcus infantis	68892	S	181	59	240	0.00001
Streptococcus pluranimalium	82348	S	149	19	168	0.00001
Streptococcus chenjunshii	2173853	S	117	3	120	0.00001
Streptococcus agalactiae	1311	S	115	1012	1127	0.00005
Streptococcus pseudoporcinus	361101	S	107	33	140	0.00001
Streptococcus mutans	1309	S	106	23	129	0.00001
Streptococcus didelphis	102886	S	101	7	108	0.00000
Streptococcus dysgalactiae	1334	S	55	410	465	0.00002
Streptococcus equi	1336	S	27	3	30	0.00000
Streptococcus pasteurianus	197614	S	68	434	502	0.00002
Streptococcus parauberis	1348	S	51	4	55	0.00000
Streptococcus equinus	1335	S	45	18	63	0.00000
Streptococcus halichoeri	254785	S	43	5	48	0.00000
Streptococcus himalayensis	1888195	S	40	4	44	0.00000
Streptococcus pyogenes	1314	S	39	18	57	0.00000
Streptococcus oriscaviae	2781599	S	33	2	35	0.00000
Streptococcus parasuis	1501662	S	31	9	40	0.00000
Streptococcus infantarius	102684	S	26	34	60	0.00000
Streptococcus ratti	1341	S	24	0	24	0.00000
Streptococcus iniae	1346	S	23	1	24	0.00000
Streptococcus merionis	400065	S	21	0	21	0.00000
Streptococcus zhangguiae	2664091	S	20	4	24	0.00000
Streptococcus canis	1329	S	17	3	20	0.00000
Streptococcus hillyeri	2282420	S	17	0	17	0.00000
Streptococcus parapneumoniae	2993430	S	16	13	29	0.00000
Streptococcus alactolyticus	29389	S	15	3	18	0.00000
Streptococcus ferus	1345	S	14	0	14	0.00000
Streptococcus respiraculi	2021971	S	14	1	15	0.00000
Streptococcus sobrinus	1310	S	10	0	10	0.00000
Lactococcus raffinolactis	1366	S	226	14	240	0.00001
Lactococcus cremoris	1359	S	135	21	156	0.00001
Lactococcus lactis	1358	S	112	33	145	0.00001
Lactococcus piscium	1364	S	69	7	76	0.00000
Lactococcus petauri	1940789	S	34	69	103	0.00000
Lactococcus sp.	44273	S	31	219	250	0.00001
Lactococcus formosensis	1281486	S	10	1	11	0.00000
Floricoccus penangensis	1859475	S	19	0	19	0.00000
Enterococcus avium	33945	S	255667	36978	292645	0.01304
Enterococcus faecium	1352	S	82100	61221	143321	0.00639
Enterococcus faecalis	1351	S	39920	23986	63906	0.00285
Enterococcus raffinosus	71452	S	4786	298	5084	0.00023
Enterococcus casseliflavus	37734	S	622	523	1145	0.00005
Enterococcus gilvus	160453	S	142	5	147	0.00001
Enterococcus durans	53345	S	127	14	141	0.00001
Enterococcus devriesei	319970	S	105	4	109	0.00000
Enterococcus italicus	246144	S	105	72	177	0.00001
Enterococcus sp. DIV2402	2230877	S	21	0	21	0.00000
Enterococcus sp. FZMF	3050383	S	10	23	33	0.00000
Enterococcus thailandicus	417368	S	23	1	24	0.00000
Enterococcus cecorum	44008	S	11	0	11	0.00000
Enterococcus hirae	1354	S	11	1	12	0.00000
Ligilactobacillus salivarius	1624	S	155510	13336	168846	0.00753
Ligilactobacillus saerimneri	228229	S	1142	82	1224	0.00005
Ligilactobacillus animalis	1605	S	802	243	1045	0.00005
Ligilactobacillus agilis	1601	S	126	7	133	0.00001
Ligilactobacillus murinus	1622	S	85	10	95	0.00000
Ligilactobacillus ruminis	1623	S	84	6	90	0.00000
Ligilactobacillus acidipiscis	89059	S	51	2	53	0.00000
Ligilactobacillus cholophilus	3050131	S	13	0	13	0.00000
Limosilactobacillus oris	1632	S	82835	6159	88994	0.00397
Limosilactobacillus portuensis	2742601	S	834	152	986	0.00004
Limosilactobacillus fermentum	1613	S	497	54	551	0.00002
Limosilactobacillus reuteri	1598	S	347	29	376	0.00002
Limosilactobacillus panis	47493	S	260	118	378	0.00002
Limosilactobacillus vaginalis	1633	S	125	20	145	0.00001
Limosilactobacillus pontis	35787	S	72	4	76	0.00000
Limosilactobacillus mucosae	97478	S	38	15	53	0.00000
Limosilactobacillus frumenti	104955	S	28	1	29	0.00000
Limosilactobacillus allomucosae	3142938	S	15	5	20	0.00000
Limosilactobacillus gastricus	227942	S	13	0	13	0.00000
Lactobacillus paragasseri	2107999	S	11027	57963	68990	0.00307
Lactobacillus johnsonii	33959	S	674	129	803	0.00004
Lactobacillus gasseri	1596	S	579	4639	5218	0.00023
Lactobacillus sp. 3B(2020)	2695882	S	58	2	60	0.00000
Lactobacillus sp. JCM 1131	3153753	S	19	2868	2887	0.00013
Lactobacillus sp. CBA3605	2099788	S	19	19	38	0.00000
Lactobacillus sp. IBH004	2879107	S	10	1	11	0.00000
Lactobacillus isalae	2993455	S	58	11	69	0.00000
Lactobacillus delbrueckii	1584	S	34	5	39	0.00000
Lactobacillus taiwanensis	508451	S	31	7	38	0.00000
Lactobacillus xylocopicola	2976676	S	21	0	21	0.00000
Lactobacillus helveticus	1587	S	18	7	25	0.00000
Lactobacillus crispatus	47770	S	15	2	17	0.00000
Lactobacillus amylovorus	1604	S	14	8	22	0.00000
Levilactobacillus brevis	1580	S	9522	698	10220	0.00046
Levilactobacillus sp. FUA 3914	3242690	S	16	26920	26936	0.00120
Levilactobacillus parabrevis	357278	S	12	0	12	0.00000
Levilactobacillus namurensis	380393	S	11	0	11	0.00000
Lactiplantibacillus plantarum	1590	S	3803	429	4232	0.00019
Lactiplantibacillus pentosus	1589	S	11	0	11	0.00000
Lacticaseibacillus paracasei	1597	S	471	181	652	0.00003
Lacticaseibacillus rhamnosus	47715	S	338	12	350	0.00002
Lacticaseibacillus pabuli	3025672	S	12	0	12	0.00000
Loigolactobacillus backii	375175	S	73	8	81	0.00000
Loigolactobacillus coryniformis	1610	S	46	5	51	0.00000
Loigolactobacillus bifermentans	1607	S	32	1	33	0.00000
Pediococcus acidilactici	1254	S	66	58	124	0.00001
Leuconostoc carnosum	1252	S	19	3	22	0.00000
Leuconostoc mesenteroides	1245	S	14	15	29	0.00000
Schleiferilactobacillus harbinensis	304207	S	60	0	60	0.00000
Liquorilactobacillus mali	1618	S	47	4	51	0.00000
Companilactobacillus paralimentarius	83526	S	12	0	12	0.00000
Companilactobacillus allii	1847728	S	12	0	12	0.00000
Companilactobacillus futsaii	938155	S	10	0	10	0.00000
Secundilactobacillus paracollinoides	240427	S	25	1	26	0.00000
Weissella cibaria	137591	S	12	0	12	0.00000
Latilactobacillus curvatus	28038	S	11	0	11	0.00000
Lapidilactobacillus dextrinicus	51664	S	11	0	11	0.00000
Jeotgalibaca ciconiae	2496265	S	99	8	107	0.00000
Granulicatella adiacens	46124	S	84	5	89	0.00000
Carnobacterium viridans	174587	S	32	1	33	0.00000
Carnobacterium divergens	2748	S	12	0	12	0.00000
Trichococcus flocculiformis	82803	S	26	13	39	0.00000
Abiotrophia defectiva	46125	S	114	10	124	0.00001
Staphylococcus aureus	1280	S	10479	10238	20717	0.00092
Staphylococcus epidermidis	1282	S	180	13	193	0.00001
Staphylococcus lugdunensis	28035	S	57	2	59	0.00000
Staphylococcus capitis	29388	S	53	4	57	0.00000
Staphylococcus xylosus	1288	S	25	1	26	0.00000
Staphylococcus chromogenes	46126	S	21	0	21	0.00000
Staphylococcus agnetis	985762	S	20	0	20	0.00000
Staphylococcus coagulans	74706	S	11	0	11	0.00000
Staphylococcus ratti	2892440	S	10	0	10	0.00000
Salinicoccus sp. Bachu38	3136731	S	20	0	20	0.00000
Salinicoccus halodurans	407035	S	12	0	12	0.00000
Paenibacillus sp. FSL M7-0896	2921610	S	89	185	274	0.00001
Paenibacillus sp. FSL K6-1096	2921460	S	83	5	88	0.00000
Paenibacillus sp. PK3_47	2072642	S	65	3	68	0.00000
Paenibacillus sp. FSL W8-0186	2921709	S	62	29	91	0.00000
Paenibacillus sp. FSL R5-0490	1920424	S	55	425	480	0.00002
Paenibacillus sp. MMS20-IR301	2895946	S	52	3	55	0.00000
Paenibacillus sp. P36	3342538	S	52	1	53	0.00000
Paenibacillus sp. FSL R7-0345	2954535	S	49	4	53	0.00000
Paenibacillus sp. FSL K6-1217	2921466	S	48	9	57	0.00000
Paenibacillus sp. FSL W7-1088	2921695	S	47	178	225	0.00001
Paenibacillus sp. FSL R7-0331	1536773	S	46	3	49	0.00000
Paenibacillus sp. PL2-23	2100729	S	45	3	48	0.00000
Paenibacillus sp. FSL H8-0537	2921399	S	41	4	45	0.00000
Paenibacillus sp. SI8	3163026	S	39	1	40	0.00000
Paenibacillus sp. FSL H3-0469	2954506	S	38	12	50	0.00000
Paenibacillus sp. D2_2	3073092	S	32	2	34	0.00000
Paenibacillus sp. FSL W7-1279	2921697	S	32	102	134	0.00001
Paenibacillus sp. RUD330	2023772	S	31	1	32	0.00000
Paenibacillus sp. FSL H8-0332	2954742	S	30	9	39	0.00000
Paenibacillus sp. SYP-B4298	2996034	S	30	1	31	0.00000
Paenibacillus sp. FSL R5-0912	1536771	S	30	10	40	0.00000
Paenibacillus sp. FSL H7-0357	1536774	S	30	17	47	0.00000
Paenibacillus sp. PSB04	2866810	S	28	14	42	0.00000
Paenibacillus sp. FSL H8-0548	1920422	S	27	0	27	0.00000
Paenibacillus sp. MBLB1832	2918901	S	23	0	23	0.00000
Paenibacillus sp. FSL R7-0216	2921677	S	21	0	21	0.00000
Paenibacillus sp. FSL R7-0273	1536772	S	19	1	20	0.00000
Paenibacillus sp. URB8-2	2741301	S	18	2	20	0.00000
Paenibacillus sp. BIHB 4019	1870819	S	14	0	14	0.00000
Paenibacillus sp. FSL H8-0457	2921386	S	13	49	62	0.00000
Paenibacillus sp. PAMC21692	2762320	S	13	5	18	0.00000
Paenibacillus sp. R14(2021)	2859228	S	13	0	13	0.00000
Paenibacillus sp. FSL R5-0470	2921641	S	12	43	55	0.00000
Paenibacillus sp. JNUCC-31	2777983	S	12	2	14	0.00000
Paenibacillus sp. RC67	3039392	S	11	0	11	0.00000
Paenibacillus sp. FSL K6-2441	2954679	S	11	0	11	0.00000
Paenibacillus sp. 32O-W	1695218	S	10	0	10	0.00000
Paenibacillus sp. CAA11	1532905	S	10	0	10	0.00000
Paenibacillus sp. 19GGS1-52	2758563	S	10	0	10	0.00000
Paenibacillus cellulosilyticus	375489	S	116	5	121	0.00001
Paenibacillus alvei	44250	S	108	5	113	0.00001
Paenibacillus konkukensis	2020716	S	79	6	85	0.00000
Paenibacillus chitinolyticus	79263	S	74	4	78	0.00000
Paenibacillus riograndensis	483937	S	36	35	71	0.00000
Paenibacillus stellifer	169760	S	55	5	60	0.00000
Paenibacillus sophorae	1333845	S	53	11	64	0.00000
Paenibacillus graminis	189425	S	51	16	67	0.00000
Paenibacillus beijingensis	1126833	S	49	2	51	0.00000
Paenibacillus macerans	44252	S	49	2	51	0.00000
Paenibacillus marchantiae	3026433	S	45	24	69	0.00000
Paenibacillus polymyxa	1406	S	44	155	199	0.00001
Paenibacillus urinalis	521520	S	42	2	44	0.00000
Paenibacillus silvisoli	3110539	S	37	1	38	0.00000
Paenibacillus naphthalenovorans	162209	S	37	2	39	0.00000
Paenibacillus mucilaginosus	61624	S	37	9	46	0.00000
Paenibacillus yonginensis	1462996	S	29	5	34	0.00000
Paenibacillus aurantius	2918900	S	29	1	30	0.00000
Paenibacillus algicola	2565926	S	28	1	29	0.00000
Paenibacillus rhizovicinus	2704463	S	25	1	26	0.00000
Paenibacillus elgii	189691	S	22	1	23	0.00000
Paenibacillus pabuli	1472	S	21	30	51	0.00000
Paenibacillus barcinonensis	198119	S	21	1	22	0.00000
Paenibacillus borealis	160799	S	20	5	25	0.00000
Paenibacillus hexagrammi	2908839	S	19	0	19	0.00000
Paenibacillus psychroresistens	1778678	S	19	0	19	0.00000
Paenibacillus baekrokdamisoli	1712516	S	17	0	17	0.00000
Paenibacillus crassostreae	1763538	S	16	0	16	0.00000
Paenibacillus melissococcoides	2912268	S	16	4	20	0.00000
Paenibacillus albicereus	2726185	S	16	3	19	0.00000
Paenibacillus woosongensis	307580	S	14	8	22	0.00000
Paenibacillus protaetiae	2509456	S	14	0	14	0.00000
Paenibacillus ihbetae	1870820	S	14	3	17	0.00000
Paenibacillus lentus	1338368	S	13	0	13	0.00000
Paenibacillus physcomitrellae	1619311	S	11	1	12	0.00000
Paenibacillus andongensis	2975482	S	11	0	11	0.00000
Brevibacillus borstelensis	45462	S	43	137	180	0.00001
Brevibacillus ruminantium	2950604	S	36	3	39	0.00000
Brevibacillus sp. WF146	319501	S	33	4	37	0.00000
Brevibacillus humidisoli	2895522	S	29	0	29	0.00000
Brevibacillus formosus	54913	S	26	6	32	0.00000
Brevibacillus choshinensis	54911	S	24	1	25	0.00000
Brevibacillus aydinogluensis	927786	S	20	115	135	0.00001
Brevibacillus brevis	1393	S	12	1	13	0.00000
Cohnella sp. WGS1546	3366810	S	54	6	60	0.00000
Cohnella sp. LGH	1619153	S	28	9	37	0.00000
Cohnella cholangitidis	2598458	S	30	3	33	0.00000
Cohnella candidum	2674991	S	16	1	17	0.00000
Cohnella herbarum	2728023	S	10	1	11	0.00000
Thermobacillus composti	377615	S	35	6	41	0.00000
Aneurinibacillus sp. Ricciae_BoGa-3	3022697	S	26	4	30	0.00000
Bacillus sp. FJAT-18017	1705566	S	57	18	75	0.00000
Bacillus sp. NEB1478	3073816	S	33	6	39	0.00000
Bacillus sp. FJAT-52991	3129297	S	22	12	34	0.00000
Bacillus licheniformis	1402	S	76	482	558	0.00002
Bacillus velezensis	492670	S	39	194	233	0.00001
Bacillus fonticola	2728853	S	21	0	21	0.00000
Bacillus gobiensis	1441095	S	19	0	19	0.00000
Bacillus badius	1455	S	12	1	13	0.00000
Bacillus xiamenensis	1178537	S	12	8	20	0.00000
Neobacillus sp. PS3-12	3070677	S	68	6	74	0.00000
Neobacillus sp. DY30	3047871	S	60	6	66	0.00000
Neobacillus sp. 114	3048535	S	27	2	29	0.00000
Neobacillus sp. SCS-31	3115292	S	19	1	20	0.00000
Neobacillus cucumis	1740721	S	43	2	45	0.00000
Peribacillus sp. SCS-37	3115296	S	95	6	101	0.00000
Peribacillus muralis	264697	S	27	4	31	0.00000
Peribacillus frigoritolerans	450367	S	15	15	30	0.00000
Mesobacillus sp. S13	2880221	S	71	6	77	0.00000
Mesobacillus sp. AQ2	3043332	S	19	1	20	0.00000
Mesobacillus jeotgali	129985	S	41	3	44	0.00000
Mesobacillus foraminis	279826	S	26	1	27	0.00000
Niallia sp. Man26	2912824	S	34	6	40	0.00000
Niallia oryzisoli	1737571	S	37	4	41	0.00000
Niallia circulans	1397	S	16	6	22	0.00000
Niallia taxi	2499688	S	13	2	15	0.00000
Halobacillus halophilus	1570	S	89	4	93	0.00000
Halobacillus sp. SY10	3381356	S	14	0	14	0.00000
Psychrobacillus sp. L3	3236891	S	63	43	106	0.00000
Salisediminibacterium selenitireducens	85683	S	56	2	58	0.00000
Salisediminibacterium beveridgei	632773	S	25	0	25	0.00000
Priestia filamentosa	1402861	S	21	43	64	0.00000
Cytobacillus firmus	1399	S	48	18	66	0.00000
Cytobacillus spongiae	2901381	S	11	0	11	0.00000
Gracilibacillus salitolerans	2663022	S	70	4	74	0.00000
Virgibacillus sp. Bac330	2419841	S	26	5	31	0.00000
Virgibacillus necropolis	163877	S	25	1	26	0.00000
Heyndrickxia coagulans	1398	S	27	28	55	0.00000
Heyndrickxia sp. FSL K6-6286	2921510	S	19	6	25	0.00000
Oceanobacillus oncorhynchi	545501	S	25	6	31	0.00000
Lysinibacillus sp. SGAir0095	2070463	S	14	12	26	0.00000
Sutcliffiella sp. FSL R7-0096	2921670	S	35	2	37	0.00000
Sutcliffiella horikoshii	79883	S	12	1	13	0.00000
Evansella sp. LMS18	2924033	S	45	2	47	0.00000
Lentibacillus sp. CBA3610	2518176	S	40	1	41	0.00000
Paraliobacillus zengyii	2213194	S	38	2	40	0.00000
Caldalkalibacillus thermarum	296745	S	36	2	38	0.00000
Fictibacillus arsenicus	255247	S	15	1	16	0.00000
Fictibacillus phosphorivorans	1221500	S	12	0	12	0.00000
Metabacillus sp. B2-18	2897333	S	11	20	31	0.00000
Rossellomorea marisflavi	189381	S	24	9	33	0.00000
Terribacillus goriensis	386490	S	21	3	24	0.00000
Alkalihalophilus sp. As8PL	3237103	S	26	1	27	0.00000
Pontibacillus chungwhensis	265426	S	20	0	20	0.00000
Alkalihalobacillus sp. AL-G	2926399	S	14	0	14	0.00000
Lederbergia lenta	1467	S	13	0	13	0.00000
Planococcus shixiaomingii	3058393	S	148	7	155	0.00001
Planococcus massiliensis	1499687	S	53	7	60	0.00000
Planococcus antarcticus	161360	S	23	1	24	0.00000
Planococcus maritimus	192421	S	15	2	17	0.00000
Planococcus donghaensis	414778	S	10	1	11	0.00000
Sporosarcina trichiuri	3056445	S	37	3	40	0.00000
Sporosarcina ureilytica	298596	S	13	9	22	0.00000
Sporosarcina jeotgali	3020056	S	10	1	11	0.00000
Paenisporosarcina sp. FSL H8-0542	2921401	S	28	2	30	0.00000
Solibacillus sp. FSL R5-0449	2921639	S	24	4	28	0.00000
Kurthia zopfii	1650	S	12	11	23	0.00000
Jeotgalibacillus malaysiensis	1508404	S	16	0	16	0.00000
Alicyclobacillus acidocaldarius	405212	S	44	0	44	0.00000
Alicyclobacillus mengziensis	2931921	S	19	0	19	0.00000
Alicyclobacillus acidoterrestris	1450	S	18	0	18	0.00000
Alicyclobacillus cycloheptanicus	1457	S	14	0	14	0.00000
Alicyclobacillus fastidiosus	392011	S	12	0	12	0.00000
Tumebacillus avium	1903704	S	17	3	20	0.00000
Exiguobacterium artemiae	340145	S	34	12	46	0.00000
Exiguobacterium acetylicum	41170	S	21	34	55	0.00000
Exiguobacterium aurantiacum	33987	S	12	9	21	0.00000
Exiguobacterium undae	169177	S	10	2	12	0.00000
Parageobacillus thermoglucosidasius	1426	S	53	4	57	0.00000
Parageobacillus toebii	153151	S	11	2	13	0.00000
Listeria monocytogenes	1639	S	47	19	66	0.00000
Listeria seeligeri	1640	S	30	2	32	0.00000
Listeria ivanovii	1638	S	23	0	23	0.00000
Novibacillus thermophilus	1471761	S	27	0	27	0.00000
Kroppenstedtia eburnea	714067	S	26	0	26	0.00000
Staphylospora marina	2490858	S	11	0	11	0.00000
Sporolactobacillus sp. Y61	3160863	S	24	0	24	0.00000
Pullulanibacillus sp. KACC 23026	3028315	S	17	0	17	0.00000
Gemella haemolysans	1379	S	38	1	39	0.00000
Phascolarctobacterium faecium	33025	S	94238	1554	95792	0.00427
Phascolarctobacterium sp. Marseille-Q4147	2823317	S	188	42	230	0.00001
Phascolarctobacterium succinatutens	626940	S	45	18	63	0.00000
Acidaminococcus intestini	187327	S	163	13	176	0.00001
Acidaminococcus fermentans	905	S	79	5	84	0.00000
Megasphaera stantonii	2144175	S	680	45	725	0.00003
Megasphaera hexanoica	1675036	S	104	8	112	0.00000
Megasphaera elsdenii	907	S	93	7	100	0.00000
Megasphaera massiliensis	1232428	S	66	3	69	0.00000
Veillonella nakazawae	2682456	S	108	90	198	0.00001
Veillonella parvula	29466	S	72	10	82	0.00000
Veillonella dispar	39778	S	68	26	94	0.00000
Veillonella sp. S12025-13	2682455	S	58	41	99	0.00000
Veillonella rogosae	423477	S	27	5	32	0.00000
Dialister succinatiphilus	487173	S	61	4	65	0.00000
Dialister hominis	2582419	S	10	232	242	0.00001
Selenomonas sp. oral taxon 126	712528	S	39	19	58	0.00000
Selenomonas sp. TAMA-11512	3095337	S	33	1	34	0.00000
Selenomonas sp. oral taxon 136	713030	S	15	33	48	0.00000
Selenomonas sp. oral taxon 478	712538	S	10	25	35	0.00000
Selenomonas sp. oral taxon 920	1884263	S	10	3	13	0.00000
Selenomonas sputigena	69823	S	144	6	150	0.00001
Selenomonas ruminantium	971	S	63	1	64	0.00000
Selenomonas timonae	2754044	S	51	36	87	0.00000
Selenomonas dianae	135079	S	26	7	33	0.00000
Megamonas funiformis	437897	S	106	3	109	0.00000
Megamonas hypermegale	158847	S	31	1	32	0.00000
Sporomusa termitida	2377	S	70	1	71	0.00000
Sporomusa aerivorans	204936	S	43	0	43	0.00000
Sporomusa rhizae	357999	S	43	1	44	0.00000
Sporomusa ovata	2378	S	23	1	24	0.00000
Sporomusa paucivorans	2376	S	22	14	36	0.00000
Sporomusa malonica	112901	S	18	0	18	0.00000
Holdemania massiliensis	1468449	S	4554	1158	5712	0.00025
Amedibacterium intestinale	2583452	S	1417	555	1972	0.00009
Longicatena caecimuris	1796635	S	955	524	1479	0.00007
Allobaculum mucilyticum	2834459	S	45	7	52	0.00000
Allobaculum sp. Allo2	2853432	S	42	4	46	0.00000
Solobacterium moorei	102148	S	56	32	88	0.00000
Faecalibaculum rodentium	1702221	S	20	0	20	0.00000
Allocoprobacillus halotolerans	2944914	S	12	2	14	0.00000
Thomasclavelia ramosa	1547	S	2217	260	2477	0.00011
Erysipelatoclostridium sp. An173	1965571	S	89	8	97	0.00000
Thomasclavelia spiroformis	29348	S	48	3	51	0.00000
Catenibacterium sp. co_0103	2478954	S	48	12	60	0.00000
Catenibacterium mitsuokai	100886	S	18	2	20	0.00000
Faecalibacillus intestinalis	1982626	S	66	20	86	0.00000
Turicibacter sp. H121	1712675	S	145	122	267	0.00001
Turicibacter bilis	2735723	S	11	2	13	0.00000
Finegoldia magna	1260	S	222	75	297	0.00001
Peptoniphilus harei	54005	S	32	19	51	0.00000
Peptoniphilus equinus	3016343	S	31	1	32	0.00000
Peptoniphilus genitalis	3036303	S	12	8	20	0.00000
Murdochiella vaginalis	1852373	S	64	28	92	0.00000
Parvimonas micra	33033	S	62	19	81	0.00000
Aedoeadaptatus ivorii	54006	S	41	2	43	0.00000
Acidilutibacter cellobiosedens	2507161	S	32	4	36	0.00000
Sedimentibacter sp. MB35-C1	3070995	S	37	1	38	0.00000
Sedimentibacter sp. MB31-C6	3109366	S	20	0	20	0.00000
Sedimentibacter sp. zth1	2816908	S	10	0	10	0.00000
Geochorda subterranea	3109564	S	56	1	57	0.00000
Carboxydochorda subterranea	3109565	S	31	0	31	0.00000
Caldicellulosiruptor acetigenus	301953	S	29	9	38	0.00000
Caldicellulosiruptor kronotskyensis	413889	S	20	17	37	0.00000
Ndongobacter massiliensis	1871025	S	36	10	46	0.00000
Candidatus Contubernalis alkalaceticus	338645	S	27	0	27	0.00000
Bifidobacterium longum	216816	S	42681	16408	59089	0.00263
Bifidobacterium dentium	1689	S	11364	267	11631	0.00052
Bifidobacterium pseudolongum	1694	S	2466	260	2726	0.00012
Bifidobacterium pseudocatenulatum	28026	S	1402	198	1600	0.00007
Bifidobacterium breve	1685	S	882	143	1025	0.00005
Bifidobacterium catenulatum	1686	S	189	51	240	0.00001
Bifidobacterium pullorum	78448	S	163	9	172	0.00001
Bifidobacterium adolescentis	1680	S	111	78	189	0.00001
Bifidobacterium bifidum	1681	S	76	57	133	0.00001
Bifidobacterium thermophilum	33905	S	71	1	72	0.00000
Bifidobacterium fermentum	3059035	S	49	0	49	0.00000
Bifidobacterium subtile	77635	S	47	1	48	0.00000
Bifidobacterium choerinum	35760	S	39	2	41	0.00000
Bifidobacterium imperatoris	2020965	S	34	4	38	0.00000
Bifidobacterium lemurum	1603886	S	33	2	35	0.00000
Bifidobacterium scardovii	158787	S	26	0	26	0.00000
Bifidobacterium animalis	28025	S	24	780	804	0.00004
Bifidobacterium angulatum	1683	S	23	1	24	0.00000
Bifidobacterium asteroides	1684	S	15	0	15	0.00000
Parascardovia denticolens	78258	S	803	15	818	0.00004
Schaalia odontolytica	1660	S	41985	6839	48824	0.00218
Schaalia sp. HMT-172	3059028	S	8027	2499	10526	0.00047
Schaalia sp. 19OD2882	2794089	S	75	3	78	0.00000
Schaalia sp. JY-X169	2758572	S	12	0	12	0.00000
Schaalia meyeri	52773	S	914	111	1025	0.00005
Schaalia cardiffensis	181487	S	151	7	158	0.00001
Schaalia turicensis	131111	S	76	15	91	0.00000
Schaalia radingae	131110	S	40	1	41	0.00000
Actinomyces sp. oral taxon 169	712116	S	1793	1408	3201	0.00014
Actinomyces sp. HMT 175	2789425	S	754	1451	2205	0.00010
Actinomyces sp. oral taxon 171	706438	S	190	56	246	0.00001
Actinomyces sp. oral taxon 414	712122	S	109	9	118	0.00001
Actinomyces sp. Chiba101	1851395	S	29	7	36	0.00000
Actinomyces sp. Z16	2079536	S	20	3	23	0.00000
Actinomyces oris	544580	S	2985	2505	5490	0.00024
Actinomyces massiliensis	461393	S	985	75	1060	0.00005
Actinomyces pacaensis	1852377	S	386	13	399	0.00002
Actinomyces israelii	1659	S	270	22	292	0.00001
Actinomyces naeslundii	1655	S	221	40	261	0.00001
Actinomyces viscosus	1656	S	107	18	125	0.00001
Actinomyces trachealis	2763540	S	53	3	56	0.00000
Actinomyces procaprae	2560010	S	50	7	57	0.00000
Actinomyces respiraculi	2744574	S	42	4	46	0.00000
Actinomyces urogenitalis	103621	S	18	1	19	0.00000
Actinomyces slackii	52774	S	14	1	15	0.00000
Actinomyces howellii	52771	S	14	0	14	0.00000
Pauljensenia hongkongensis	178339	S	285	28	313	0.00001
Trueperella pyogenes	1661	S	73	4	77	0.00000
Trueperella bernardiae	59561	S	60	13	73	0.00000
Trueperella pecoris	2733571	S	21	1	22	0.00000
Flaviflexus equikiangi	2758573	S	49	1	50	0.00000
Varibaculum prostatecancerukia	2811781	S	33	1	34	0.00000
Arcanobacterium canis	999183	S	13	0	13	0.00000
Boudabousia tangfeifanii	1912795	S	23	0	23	0.00000
Scrofimicrobium sp. R131	3079930	S	21	0	21	0.00000
Actinotignum timonense	1870995	S	14	8	22	0.00000
Winkia neuii	33007	S	16	1	17	0.00000
Mobiluncus massiliensis	3036302	S	15	0	15	0.00000
Nanchangia anserum	2692125	S	11	0	11	0.00000
Rothia mucilaginosa	43675	S	4015	186	4201	0.00019
Rothia dentocariosa	2047	S	1955	149	2104	0.00009
Rothia aeria	172042	S	89	6	95	0.00000
Rothia nasimurium	85336	S	32	3	35	0.00000
Rothia sp. ZJ932	2810516	S	13	0	13	0.00000
Arthrobacter sp. Y-9	3039385	S	32	9	41	0.00000
Arthrobacter sp. YC-RL1	1652545	S	28	21	49	0.00000
Arthrobacter sp. PAMC25284	2861279	S	26	5	31	0.00000
Arthrobacter sp. EM1	3043847	S	16	3	19	0.00000
Arthrobacter sp. YA7-1	2987701	S	12	3	15	0.00000
Arthrobacter sp. YN	2020486	S	12	17	29	0.00000
